age,annual_income,employment_length_years,home_ownership,credit_history_years,open_credit_lines,past_delinquencies_2yr,credit_utilization,loan_amount,loan_term_months,interest_rate,purpose,debt_to_income,payment_to_income,default
18,89230.0,4.4,RENT,0.0,7,2,0.353,12052.0,24,11.08,major_purchase,0.068,0.076,0
49,44282.0,0.8,RENT,28.1,5,0,0.323,5235.0,60,10.71,debt_consolidation,0.024,0.031,0
40,99292.0,2.1,OWN,21.1,5,1,0.051,6061.0,24,9.36,debt_consolidation,0.031,0.034,0
54,32328.0,1.8,RENT,35.9,2,0,0.565,11612.0,36,11.7,debt_consolidation,0.12,0.143,0
27,50937.0,11.0,RENT,8.2,5,1,0.223,12139.0,24,7.39,debt_consolidation,0.119,0.129,0
18,42401.0,1.3,MORTGAGE,0.0,6,1,0.073,15884.0,24,11.77,medical,0.187,0.211,0
43,91859.0,9.9,OWN,17.2,6,1,0.525,11936.0,12,9.15,major_purchase,0.13,0.136,0
43,41715.0,9.5,RENT,23.8,4,0,0.156,24084.0,24,7.35,debt_consolidation,0.289,0.311,0
20,53039.0,4.1,MORTGAGE,0.0,5,1,0.373,12487.0,48,8.64,debt_consolidation,0.059,0.07,0
28,69801.0,1.6,OWN,8.5,6,2,0.106,28954.0,48,8.43,debt_consolidation,0.104,0.123,0
73,71156.0,1.5,OWN,53.9,2,1,0.476,4987.0,48,9.49,small_business,0.018,0.021,0
36,84413.0,3.8,RENT,15.9,6,0,0.167,11183.0,24,8.21,credit_card,0.066,0.072,0
49,60208.0,0.1,RENT,29.2,5,0,0.165,15096.0,36,7.67,debt_consolidation,0.084,0.094,0
32,43953.0,4.5,RENT,6.6,4,0,0.102,5876.0,36,12.3,medical,0.045,0.054,0
18,45486.0,18.3,RENT,0.0,2,1,0.361,9270.0,36,9.92,credit_card,0.068,0.079,0
38,54876.0,1.0,MORTGAGE,19.0,9,0,0.258,9527.0,36,9.01,other,0.058,0.066,0
37,61377.0,5.1,MORTGAGE,13.5,4,1,0.078,8409.0,24,8.22,credit_card,0.069,0.075,0
35,50333.0,19.6,MORTGAGE,0.0,7,1,0.405,17670.0,36,6.79,home_improvement,0.117,0.13,0
39,54699.0,11.8,MORTGAGE,17.9,14,0,0.418,13471.0,60,5.74,debt_consolidation,0.049,0.057,0
43,25371.0,11.4,RENT,24.1,7,0,0.111,13967.0,12,7.06,small_business,0.551,0.572,0
38,75635.0,10.4,RENT,19.2,5,2,0.172,8389.0,60,8.37,small_business,0.022,0.027,0
25,59311.0,2.2,MORTGAGE,6.8,6,1,0.072,14261.0,60,8.07,home_improvement,0.048,0.059,0
46,89405.0,13.3,MORTGAGE,27.8,6,0,0.026,5039.0,36,10.43,debt_consolidation,0.019,0.022,0
18,54181.0,17.0,RENT,0.0,2,0,0.364,10344.0,12,4.16,debt_consolidation,0.191,0.195,0
18,22715.0,4.1,MORTGAGE,0.0,2,0,0.61,15680.0,12,9.18,major_purchase,0.69,0.725,1
49,45287.0,2.6,RENT,29.0,9,1,0.116,8493.0,60,12.2,debt_consolidation,0.038,0.05,0
46,49023.0,3.2,OWN,24.4,7,0,0.457,8955.0,36,7.14,credit_card,0.061,0.068,0
39,78547.0,2.4,RENT,15.3,3,2,0.258,6927.0,48,8.34,debt_consolidation,0.022,0.026,0
23,19242.0,1.4,MORTGAGE,4.4,7,1,0.083,8051.0,36,8.82,debt_consolidation,0.139,0.159,0
32,55303.0,5.8,RENT,12.3,4,0,0.091,17268.0,60,9.87,major_purchase,0.062,0.079,0
37,70041.0,5.0,RENT,18.1,3,0,0.593,4116.0,24,7.4,debt_consolidation,0.029,0.032,0
21,38920.0,3.7,OWN,2.1,3,0,0.274,13797.0,48,8.62,credit_card,0.089,0.105,0
31,56236.0,0.6,MORTGAGE,11.9,2,0,0.386,9859.0,24,5.66,major_purchase,0.088,0.093,0
48,39596.0,9.6,MORTGAGE,27.3,3,1,0.281,8212.0,60,11.51,medical,0.041,0.055,0
57,37617.0,1.2,RENT,38.9,0,1,0.355,13489.0,60,8.05,other,0.072,0.087,0
35,44170.0,0.7,MORTGAGE,15.4,10,1,0.225,5762.0,60,10.56,debt_consolidation,0.026,0.034,0
49,37974.0,5.9,RENT,30.4,7,1,0.192,13000.0,60,11.0,debt_consolidation,0.068,0.089,0
18,76253.0,3.1,RENT,0.0,4,0,0.286,8321.0,24,7.67,small_business,0.055,0.059,0
48,37516.0,0.4,MORTGAGE,27.4,8,1,0.164,6920.0,60,8.48,debt_consolidation,0.037,0.045,0
30,34494.0,2.6,RENT,5.9,4,1,0.282,9858.0,48,11.74,major_purchase,0.071,0.09,0
44,131133.0,8.9,RENT,25.3,6,1,0.474,14809.0,48,7.15,small_business,0.028,0.033,0
37,87585.0,5.7,RENT,14.0,5,2,0.445,12555.0,36,6.97,credit_card,0.048,0.053,0
56,21359.0,2.7,OWN,36.4,3,0,0.136,8920.0,48,6.69,medical,0.104,0.119,0
30,36961.0,1.3,RENT,11.4,4,1,0.536,9254.0,48,5.65,debt_consolidation,0.063,0.07,0
48,61159.0,6.0,MORTGAGE,25.7,3,1,0.662,6725.0,48,6.33,small_business,0.027,0.031,0
37,63696.0,13.1,MORTGAGE,14.7,3,1,0.435,8198.0,36,11.21,major_purchase,0.043,0.051,0
38,25713.0,6.2,MORTGAGE,3.5,2,0,0.077,8718.0,24,8.51,small_business,0.17,0.185,0
38,96692.0,10.1,RENT,15.4,2,0,0.538,5047.0,60,7.03,debt_consolidation,0.01,0.012,1
30,81847.0,4.4,RENT,11.5,7,1,0.097,2877.0,36,10.27,debt_consolidation,0.012,0.014,0
40,68937.0,7.6,RENT,20.8,3,0,0.282,5961.0,48,9.5,medical,0.022,0.026,0
39,106763.0,13.6,MORTGAGE,19.2,6,1,0.683,17967.0,48,6.5,debt_consolidation,0.042,0.048,0
43,67924.0,8.9,RENT,24.6,5,0,0.602,17458.0,24,6.97,debt_consolidation,0.129,0.138,0
41,67798.0,14.4,RENT,18.3,3,0,0.22,22095.0,24,10.15,debt_consolidation,0.163,0.181,0
50,118047.0,3.4,RENT,29.8,6,0,0.575,11330.0,48,8.35,home_improvement,0.024,0.028,0
51,93959.0,14.1,RENT,24.3,5,0,0.594,16370.0,60,12.19,debt_consolidation,0.035,0.047,0
27,35570.0,5.8,RENT,6.3,5,1,0.219,10459.0,60,6.43,debt_consolidation,0.059,0.069,0
50,74354.0,12.2,RENT,29.8,7,0,0.633,2704.0,24,10.16,debt_consolidation,0.018,0.02,0
26,38866.0,0.2,MORTGAGE,7.8,5,1,0.386,15770.0,24,8.03,home_improvement,0.203,0.22,1
47,69708.0,6.4,RENT,28.5,6,0,0.083,5065.0,60,5.46,debt_consolidation,0.015,0.017,0
47,68755.0,11.3,RENT,23.3,9,0,0.406,6509.0,60,9.84,debt_consolidation,0.019,0.024,0
18,27126.0,1.1,MORTGAGE,0.0,7,1,0.301,26633.0,24,13.7,home_improvement,0.491,0.564,0
41,50974.0,6.5,MORTGAGE,21.4,6,0,0.598,4673.0,24,10.44,debt_consolidation,0.046,0.051,0
34,61860.0,10.5,MORTGAGE,11.0,4,1,0.364,3352.0,24,6.77,debt_consolidation,0.027,0.029,0
31,43558.0,2.0,MORTGAGE,10.0,6,1,0.025,20216.0,48,11.48,credit_card,0.116,0.145,0
56,63409.0,3.1,MORTGAGE,28.4,2,0,0.413,3332.0,48,7.98,major_purchase,0.013,0.015,0
32,81060.0,5.1,MORTGAGE,13.2,6,0,0.426,1986.0,36,10.29,debt_consolidation,0.008,0.01,0
30,53354.0,4.4,MORTGAGE,9.6,7,2,0.517,4655.0,48,5.06,major_purchase,0.022,0.024,0
41,60615.0,0.2,MORTGAGE,21.4,10,0,0.146,11505.0,24,7.95,debt_consolidation,0.095,0.103,0
48,108197.0,0.6,OWN,27.7,5,0,0.352,14458.0,24,6.13,small_business,0.067,0.071,0
38,68638.0,0.6,MORTGAGE,19.1,4,0,0.304,14746.0,60,12.54,debt_consolidation,0.043,0.058,0
54,59899.0,1.8,MORTGAGE,33.9,7,0,0.297,16641.0,48,8.62,home_improvement,0.069,0.082,0
46,33556.0,1.7,MORTGAGE,25.1,4,0,0.042,8061.0,48,11.09,credit_card,0.06,0.075,0
18,75774.0,8.1,OWN,0.0,5,0,0.032,22585.0,24,11.49,debt_consolidation,0.149,0.168,0
34,63900.0,5.1,RENT,11.9,3,0,0.104,18845.0,48,9.63,small_business,0.074,0.089,0
33,102937.0,8.7,RENT,11.3,4,1,0.25,7059.0,36,11.96,home_improvement,0.023,0.027,0
46,55461.0,0.4,MORTGAGE,21.6,3,1,0.225,10375.0,60,11.84,debt_consolidation,0.037,0.05,0
18,21848.0,4.0,RENT,0.0,1,0,0.197,35913.0,36,7.29,credit_card,0.548,0.612,1
71,23154.0,2.3,MORTGAGE,52.8,9,1,0.253,13256.0,24,12.04,debt_consolidation,0.286,0.324,0
46,78264.0,11.4,OWN,26.1,9,0,0.182,48066.0,36,8.41,home_improvement,0.205,0.232,0
42,40737.0,7.4,RENT,23.6,7,0,0.378,2647.0,12,6.38,small_business,0.065,0.067,0
54,67399.0,12.2,MORTGAGE,32.9,6,1,0.718,7531.0,48,6.95,major_purchase,0.028,0.032,0
68,57361.0,0.3,OWN,49.9,5,1,0.191,6779.0,36,8.32,home_improvement,0.039,0.045,0
50,49840.0,7.7,MORTGAGE,30.6,4,2,0.536,5063.0,36,5.82,small_business,0.034,0.037,0
51,51628.0,4.7,RENT,32.7,3,0,0.321,5539.0,12,6.57,debt_consolidation,0.107,0.111,0
42,35147.0,10.5,MORTGAGE,24.0,4,0,0.42,12924.0,36,8.2,credit_card,0.123,0.139,0
38,53751.0,4.2,MORTGAGE,10.3,4,0,0.238,7806.0,48,10.21,debt_consolidation,0.036,0.044,0
34,40447.0,4.7,MORTGAGE,0.0,5,1,0.503,11540.0,36,7.36,credit_card,0.095,0.106,0
30,44975.0,0.3,MORTGAGE,9.6,6,0,0.111,6860.0,12,10.57,credit_card,0.153,0.161,0
32,46082.0,6.6,MORTGAGE,13.2,2,0,0.232,8078.0,36,7.11,credit_card,0.058,0.065,0
24,48371.0,1.9,RENT,0.0,8,0,0.177,2403.0,24,8.98,debt_consolidation,0.025,0.027,0
39,85913.0,0.1,RENT,13.3,6,0,0.271,18472.0,36,13.03,debt_consolidation,0.072,0.087,0
20,50772.0,0.4,OWN,0.0,9,0,0.263,29343.0,24,9.93,small_business,0.289,0.32,0
42,90387.0,18.9,MORTGAGE,21.6,3,1,0.384,10719.0,24,10.14,debt_consolidation,0.059,0.066,0
40,116883.0,2.5,RENT,21.8,7,0,0.384,12927.0,48,4.44,debt_consolidation,0.028,0.03,0
42,83073.0,12.2,MORTGAGE,23.7,6,0,0.346,5767.0,24,12.15,credit_card,0.035,0.039,0
34,70773.0,19.3,RENT,9.2,4,0,0.062,3470.0,60,11.52,credit_card,0.01,0.013,0
75,63794.0,17.2,MORTGAGE,50.7,2,1,0.297,9294.0,60,11.62,other,0.029,0.039,0
56,83506.0,12.8,MORTGAGE,36.3,6,0,0.371,4677.0,36,8.48,home_improvement,0.019,0.021,0
25,56652.0,13.5,MORTGAGE,5.8,3,2,0.356,26000.0,12,6.09,medical,0.459,0.474,0
43,88635.0,2.0,MORTGAGE,21.9,4,0,0.482,19499.0,36,10.82,debt_consolidation,0.073,0.086,0
33,73648.0,1.0,MORTGAGE,10.1,5,0,0.088,19590.0,36,7.68,debt_consolidation,0.089,0.1,0
28,45256.0,6.1,MORTGAGE,6.1,4,1,0.223,5714.0,24,8.75,debt_consolidation,0.063,0.069,0
24,84789.0,4.0,MORTGAGE,3.1,6,0,0.27,8859.0,48,6.91,medical,0.026,0.03,0
45,56712.0,0.6,MORTGAGE,26.2,10,1,0.261,24415.0,24,9.83,home_improvement,0.215,0.238,0
32,51376.0,6.8,RENT,13.1,3,0,0.188,7167.0,36,6.3,credit_card,0.047,0.051,0
52,42698.0,5.0,OWN,30.1,5,1,0.157,8015.0,36,9.25,debt_consolidation,0.063,0.072,0
52,58865.0,11.9,RENT,29.1,2,2,0.303,19417.0,36,10.2,home_improvement,0.11,0.128,0
56,89164.0,5.6,RENT,37.6,7,0,0.087,9013.0,36,9.74,debt_consolidation,0.034,0.039,0
30,84497.0,5.1,OWN,11.4,8,0,0.721,6084.0,48,6.9,home_improvement,0.018,0.021,0
46,64647.0,3.5,RENT,24.6,4,0,0.609,13196.0,36,8.33,credit_card,0.068,0.077,0
48,73117.0,3.7,OWN,28.5,4,0,0.129,22323.0,60,11.52,debt_consolidation,0.061,0.081,0
34,102319.0,18.5,RENT,13.5,6,1,0.574,14195.0,36,7.24,debt_consolidation,0.046,0.052,0
31,50263.0,0.9,MORTGAGE,10.1,5,1,0.703,15907.0,24,12.83,credit_card,0.158,0.18,0
59,31017.0,3.5,RENT,36.5,5,0,0.113,14289.0,24,8.24,other,0.23,0.251,0
43,103836.0,6.4,MORTGAGE,20.1,7,0,0.127,20650.0,24,10.75,debt_consolidation,0.099,0.111,0
48,41569.0,3.4,MORTGAGE,29.0,8,1,0.227,20124.0,60,8.13,debt_consolidation,0.097,0.118,0
30,38362.0,2.0,RENT,9.7,4,1,0.207,4406.0,36,7.92,home_improvement,0.038,0.043,0
25,22068.0,2.0,MORTGAGE,6.6,8,1,0.15,11518.0,48,8.2,debt_consolidation,0.13,0.153,0
33,72088.0,1.6,MORTGAGE,9.5,4,0,0.435,7983.0,60,12.54,debt_consolidation,0.022,0.03,0
39,24083.0,2.5,MORTGAGE,15.4,4,0,0.44,10479.0,36,12.6,credit_card,0.145,0.175,0
27,37230.0,12.3,RENT,7.9,2,1,0.103,29537.0,12,10.09,debt_consolidation,0.793,0.837,1
40,72702.0,4.2,RENT,21.5,7,1,0.26,20613.0,12,7.89,credit_card,0.284,0.296,0
20,77727.0,1.6,RENT,1.8,4,0,0.282,4046.0,24,6.92,medical,0.026,0.028,1
27,39111.0,2.9,RENT,6.4,4,0,0.149,6136.0,36,11.33,debt_consolidation,0.052,0.062,0
48,50662.0,0.7,MORTGAGE,29.7,3,1,0.549,8141.0,24,9.37,other,0.08,0.088,0
47,35021.0,14.1,OWN,25.6,4,0,0.619,15143.0,12,9.91,credit_card,0.432,0.456,0
35,41184.0,3.1,MORTGAGE,13.6,1,0,0.112,14639.0,36,12.83,debt_consolidation,0.118,0.143,0
28,61890.0,23.6,MORTGAGE,7.1,6,1,0.146,22324.0,60,11.62,credit_card,0.072,0.095,0
28,42158.0,2.6,MORTGAGE,3.7,6,0,0.148,17713.0,48,11.7,debt_consolidation,0.105,0.132,0
36,47949.0,10.9,RENT,16.6,4,1,0.573,6011.0,36,8.98,debt_consolidation,0.042,0.048,0
48,26047.0,1.8,MORTGAGE,23.0,4,1,0.47,8447.0,48,6.47,debt_consolidation,0.081,0.092,0
51,95461.0,0.5,MORTGAGE,32.9,6,0,0.252,16266.0,36,6.4,major_purchase,0.057,0.063,0
34,69915.0,0.2,RENT,15.6,6,0,0.257,17263.0,60,9.32,debt_consolidation,0.049,0.062,0
26,80535.0,5.6,RENT,6.4,6,0,0.184,27785.0,36,10.63,debt_consolidation,0.115,0.135,0
43,103281.0,2.2,RENT,22.3,7,0,0.127,53708.0,36,7.06,debt_consolidation,0.173,0.193,0
30,35861.0,3.5,OWN,11.9,4,0,0.551,12247.0,36,9.91,other,0.114,0.132,0
34,45288.0,10.2,OWN,13.5,3,0,0.426,16240.0,36,10.11,small_business,0.12,0.139,0
56,21006.0,1.7,MORTGAGE,36.9,3,0,0.367,28625.0,60,11.51,debt_consolidation,0.273,0.36,0
50,260462.0,2.2,OWN,25.5,6,0,0.021,10224.0,24,9.38,credit_card,0.02,0.022,0
42,50272.0,11.2,MORTGAGE,21.7,2,1,0.278,12159.0,36,10.14,debt_consolidation,0.081,0.094,0
25,91068.0,4.1,MORTGAGE,4.3,4,0,0.333,4963.0,36,7.12,credit_card,0.018,0.02,0
43,29171.0,10.5,MORTGAGE,16.3,4,0,0.284,15735.0,36,10.45,debt_consolidation,0.18,0.21,0
53,89161.0,2.8,RENT,30.7,6,0,0.293,10329.0,48,8.93,credit_card,0.029,0.035,0
35,137145.0,3.0,MORTGAGE,15.3,4,0,0.087,12699.0,24,9.67,other,0.046,0.051,0
56,52568.0,1.1,MORTGAGE,36.1,4,1,0.439,10602.0,48,10.28,home_improvement,0.05,0.062,0
56,32681.0,14.9,RENT,34.9,8,0,0.382,3058.0,36,6.0,credit_card,0.031,0.034,0
60,50544.0,13.6,RENT,41.3,3,0,0.169,11191.0,12,8.51,credit_card,0.221,0.232,0
44,17794.0,24.9,MORTGAGE,25.7,10,0,0.344,8960.0,60,7.7,debt_consolidation,0.101,0.122,0
47,53160.0,3.1,RENT,27.9,7,0,0.35,3284.0,36,10.51,debt_consolidation,0.021,0.024,0
57,81673.0,10.2,RENT,34.5,5,0,0.201,10051.0,36,5.74,other,0.041,0.045,0
45,53216.0,3.2,RENT,26.1,6,0,0.087,5925.0,12,9.62,credit_card,0.111,0.117,0
34,47001.0,3.6,RENT,15.6,5,0,0.285,8105.0,36,9.5,debt_consolidation,0.057,0.066,0
35,70529.0,10.6,OWN,16.3,4,0,0.078,5418.0,12,11.56,credit_card,0.077,0.082,0
43,73278.0,1.2,MORTGAGE,21.6,5,1,0.207,17258.0,36,9.98,other,0.079,0.091,0
25,23625.0,1.5,MORTGAGE,4.1,5,0,0.264,5288.0,36,9.28,credit_card,0.075,0.086,0
38,56637.0,2.3,OWN,16.5,7,0,0.381,10461.0,24,7.44,debt_consolidation,0.092,0.1,0
53,183138.0,9.3,RENT,33.8,7,1,0.144,19274.0,24,7.81,home_improvement,0.053,0.057,0
18,27792.0,2.8,MORTGAGE,0.0,5,0,0.144,6934.0,48,8.74,medical,0.062,0.074,0
58,51911.0,2.7,RENT,38.2,5,0,0.391,7959.0,60,10.9,major_purchase,0.031,0.04,0
53,143039.0,40.0,OWN,32.8,8,0,0.139,6895.0,24,6.62,medical,0.024,0.026,0
34,94098.0,2.9,MORTGAGE,7.1,8,1,0.075,4955.0,48,7.77,home_improvement,0.013,0.015,0
47,41911.0,1.7,MORTGAGE,17.4,3,0,0.153,7574.0,48,14.39,credit_card,0.045,0.06,0
40,60058.0,5.9,MORTGAGE,18.7,6,1,0.032,23423.0,36,10.43,home_improvement,0.13,0.152,0
55,54119.0,9.7,OWN,28.3,5,0,0.214,19508.0,36,7.81,home_improvement,0.12,0.135,0
52,37271.0,0.4,MORTGAGE,31.7,9,0,0.141,5044.0,60,10.4,medical,0.027,0.035,0
23,52202.0,5.8,MORTGAGE,3.9,2,0,0.256,18363.0,36,12.62,home_improvement,0.117,0.141,0
47,47099.0,0.2,OWN,27.9,7,0,0.142,10161.0,48,11.72,credit_card,0.054,0.068,0
38,57318.0,4.5,RENT,17.5,3,1,0.337,9957.0,48,7.96,home_improvement,0.043,0.051,1
41,37265.0,1.8,RENT,20.2,6,0,0.403,23196.0,36,8.27,credit_card,0.207,0.235,0
31,28615.0,2.2,RENT,11.3,4,1,0.613,14004.0,36,10.05,debt_consolidation,0.163,0.19,1
61,53070.0,3.8,RENT,36.5,6,2,0.319,8807.0,36,11.13,debt_consolidation,0.055,0.065,0
52,127715.0,15.7,RENT,32.3,4,0,0.117,6304.0,60,7.61,debt_consolidation,0.01,0.012,0
31,56449.0,7.4,RENT,12.0,5,2,0.334,7016.0,60,9.6,other,0.025,0.031,1
24,45899.0,16.6,OWN,6.0,3,1,0.209,7820.0,60,7.54,credit_card,0.034,0.041,1
35,78987.0,6.5,MORTGAGE,6.4,3,1,0.279,2089.0,48,9.64,home_improvement,0.007,0.008,0
45,50053.0,0.0,OWN,21.8,6,0,0.304,10293.0,36,8.55,credit_card,0.069,0.078,1
43,137863.0,1.9,RENT,22.1,6,0,0.549,10884.0,48,8.59,home_improvement,0.02,0.023,0
55,54070.0,14.2,RENT,31.7,5,1,0.349,38151.0,48,11.04,credit_card,0.176,0.219,0
49,76899.0,6.2,MORTGAGE,26.0,6,0,0.276,20522.0,60,11.55,credit_card,0.053,0.071,0
52,37149.0,24.0,RENT,25.9,9,0,0.251,4912.0,24,10.25,home_improvement,0.066,0.073,0
44,69671.0,1.0,OWN,24.5,5,0,0.162,21656.0,36,5.34,debt_consolidation,0.104,0.112,0
23,62165.0,2.1,MORTGAGE,2.6,4,0,0.148,29558.0,36,8.39,home_improvement,0.158,0.18,0
38,52667.0,2.7,MORTGAGE,19.7,3,0,0.454,6776.0,60,4.99,debt_consolidation,0.026,0.029,0
53,42156.0,2.4,OWN,24.9,9,0,0.054,12197.0,48,8.62,credit_card,0.072,0.086,0
39,39379.0,1.7,RENT,8.4,1,0,0.266,11785.0,12,4.0,credit_card,0.299,0.306,0
46,62391.0,3.5,RENT,23.3,8,1,0.56,17392.0,36,6.43,other,0.093,0.102,0
36,74196.0,6.2,RENT,16.2,3,1,0.094,23166.0,24,8.59,home_improvement,0.156,0.17,0
28,50839.0,2.2,RENT,7.9,4,0,0.245,8828.0,60,9.05,debt_consolidation,0.035,0.043,0
39,62545.0,0.5,MORTGAGE,19.3,5,0,0.17,18441.0,60,10.31,other,0.059,0.076,0
44,53159.0,7.4,RENT,25.0,9,0,0.154,3930.0,24,8.04,credit_card,0.037,0.04,0
32,56912.0,3.7,OWN,11.7,2,1,0.293,12038.0,12,11.59,debt_consolidation,0.212,0.225,1
37,49010.0,4.9,RENT,18.8,7,1,0.36,12897.0,48,7.59,debt_consolidation,0.066,0.076,0
29,54665.0,3.6,MORTGAGE,0.0,5,0,0.149,22176.0,36,10.99,credit_card,0.135,0.159,0
53,208777.0,13.3,MORTGAGE,33.3,6,0,0.221,7793.0,48,9.97,small_business,0.009,0.011,0
36,63311.0,4.9,MORTGAGE,10.1,2,1,0.233,10156.0,36,7.66,credit_card,0.053,0.06,0
57,74806.0,15.4,RENT,35.1,5,0,0.176,16210.0,12,9.56,home_improvement,0.217,0.228,0
58,67441.0,4.3,MORTGAGE,39.0,6,1,0.147,10833.0,36,11.53,major_purchase,0.054,0.064,0
39,47505.0,2.1,OWN,20.2,7,1,0.154,11635.0,48,10.95,debt_consolidation,0.061,0.076,0
28,103466.0,2.6,RENT,0.0,6,0,0.301,8359.0,12,10.7,debt_consolidation,0.081,0.086,0
18,46837.0,4.4,RENT,0.0,5,0,0.58,16270.0,60,8.0,debt_consolidation,0.069,0.085,0
22,91815.0,4.5,MORTGAGE,3.1,3,0,0.223,18879.0,36,7.85,other,0.069,0.077,0
24,45839.0,7.0,MORTGAGE,5.8,4,2,0.158,8760.0,60,7.86,credit_card,0.038,0.046,0
57,33524.0,1.5,RENT,35.4,3,1,0.267,13170.0,48,7.65,debt_consolidation,0.098,0.114,0
41,65036.0,6.5,MORTGAGE,21.9,7,0,0.18,30418.0,24,8.63,medical,0.234,0.255,0
45,31184.0,9.0,MORTGAGE,26.2,4,0,0.512,3582.0,36,6.22,credit_card,0.038,0.042,1
18,70815.0,6.8,RENT,0.0,10,0,0.263,17229.0,12,4.81,debt_consolidation,0.243,0.25,1
26,29820.0,3.9,MORTGAGE,4.6,4,0,0.603,3604.0,24,8.93,debt_consolidation,0.06,0.066,1
51,46189.0,28.7,MORTGAGE,31.0,10,1,0.074,15999.0,36,11.87,credit_card,0.115,0.138,0
43,26480.0,3.1,MORTGAGE,16.4,4,0,0.781,17301.0,12,9.34,home_improvement,0.653,0.687,1
38,222367.0,0.7,MORTGAGE,16.6,5,1,0.275,4423.0,36,10.15,credit_card,0.007,0.008,1
47,23695.0,10.3,MORTGAGE,22.3,4,1,0.231,15964.0,48,9.31,debt_consolidation,0.168,0.202,1
60,54443.0,1.4,MORTGAGE,41.4,5,0,0.331,5878.0,48,9.78,debt_consolidation,0.027,0.033,0
37,95957.0,7.5,RENT,17.9,7,1,0.185,38810.0,12,8.39,small_business,0.404,0.423,0
41,90962.0,1.2,OWN,22.7,6,0,0.171,7139.0,24,7.49,major_purchase,0.039,0.042,0
42,82923.0,0.1,MORTGAGE,22.9,4,1,0.137,24978.0,24,10.97,credit_card,0.151,0.168,0
69,46230.0,1.0,RENT,40.3,5,0,0.122,9126.0,60,9.19,small_business,0.039,0.049,0
18,106462.0,2.8,MORTGAGE,0.0,4,1,0.08,10422.0,12,8.98,home_improvement,0.098,0.103,0
48,85536.0,0.7,OWN,25.7,4,0,0.097,12290.0,60,11.63,debt_consolidation,0.029,0.038,0
39,60243.0,1.3,RENT,18.8,6,0,0.402,18490.0,60,8.67,debt_consolidation,0.061,0.076,0
47,61101.0,8.7,MORTGAGE,24.4,6,0,0.294,5819.0,48,9.4,debt_consolidation,0.024,0.029,0
32,46539.0,8.8,RENT,11.6,2,0,0.116,6539.0,12,6.68,debt_consolidation,0.141,0.146,0
39,34378.0,10.2,MORTGAGE,21.0,2,0,0.175,15587.0,12,9.43,major_purchase,0.453,0.477,1
49,100567.0,11.0,OWN,28.9,4,0,0.275,12403.0,48,9.89,major_purchase,0.031,0.037,0
75,104412.0,3.3,MORTGAGE,54.3,2,0,0.104,9454.0,36,9.35,credit_card,0.03,0.035,0
50,34820.0,12.1,RENT,31.1,2,0,0.587,9768.0,60,9.95,debt_consolidation,0.056,0.071,0
30,50167.0,4.5,RENT,11.3,4,0,0.339,13126.0,48,6.69,debt_consolidation,0.065,0.075,0
35,50427.0,3.8,RENT,16.0,3,0,0.12,14837.0,48,8.88,home_improvement,0.074,0.088,0
35,53299.0,7.6,MORTGAGE,14.1,9,0,0.279,6528.0,12,7.45,debt_consolidation,0.122,0.127,0
18,55946.0,1.4,MORTGAGE,0.0,5,0,0.11,22805.0,48,11.71,other,0.102,0.128,0
36,86980.0,9.3,RENT,14.2,7,0,0.187,22678.0,12,6.83,credit_card,0.261,0.27,0
49,37287.0,3.4,RENT,29.4,6,0,0.58,19568.0,48,8.17,credit_card,0.131,0.154,0
25,35484.0,0.8,RENT,5.7,5,2,0.447,18973.0,12,8.78,home_improvement,0.535,0.56,1
53,100540.0,0.8,RENT,30.1,6,0,0.236,10416.0,36,10.05,debt_consolidation,0.035,0.04,0
46,42988.0,1.1,RENT,25.9,5,1,0.204,13879.0,48,7.01,debt_consolidation,0.081,0.093,0
31,28810.0,13.3,MORTGAGE,11.6,4,1,0.375,4932.0,12,9.98,debt_consolidation,0.171,0.181,0
38,42507.0,28.2,RENT,13.7,4,0,0.124,7269.0,36,9.02,other,0.057,0.065,0
59,45935.0,2.6,MORTGAGE,39.6,4,0,0.398,11353.0,60,5.7,credit_card,0.049,0.057,0
49,117887.0,2.1,MORTGAGE,25.1,4,0,0.453,4336.0,48,7.68,small_business,0.009,0.011,0
40,86027.0,1.5,MORTGAGE,19.9,10,0,0.513,4329.0,60,7.98,credit_card,0.01,0.012,0
37,96159.0,10.4,MORTGAGE,18.3,4,1,0.182,11374.0,24,8.87,debt_consolidation,0.059,0.065,0
41,81633.0,1.4,RENT,20.2,3,1,0.485,56898.0,36,7.44,home_improvement,0.232,0.26,0
34,86953.0,15.5,RENT,15.0,4,0,0.355,4911.0,36,12.14,other,0.019,0.023,0
18,38406.0,6.6,RENT,0.0,7,0,0.551,23543.0,12,7.66,small_business,0.613,0.639,1
65,49055.0,13.6,RENT,46.7,4,0,0.315,7017.0,12,12.28,home_improvement,0.143,0.153,0
42,33026.0,4.8,MORTGAGE,23.2,5,0,0.227,7810.0,36,11.3,debt_consolidation,0.079,0.093,0
45,48764.0,7.0,MORTGAGE,23.0,5,0,0.202,14591.0,48,8.8,major_purchase,0.075,0.089,0
39,76271.0,5.8,RENT,15.5,4,1,0.046,25823.0,36,7.29,credit_card,0.113,0.126,0
31,57947.0,10.7,RENT,7.1,9,0,0.291,20595.0,36,9.6,credit_card,0.118,0.137,0
38,104374.0,10.8,MORTGAGE,19.1,3,1,0.305,13316.0,48,10.31,debt_consolidation,0.032,0.039,0
